ID,WEIGHT
LUV,-0.00044506502601937933
LYB,0.014637023728362734
LYG,0.013551812881135526
MA,-0.006695653293292789
MAR,0.005175235378755111
MCD,0.02133015357389739
MCHP,-0.013918712461085852
MCK,-0.020744191819530817
MCO,0.01115031850232432
MDLZ,0.01230540498953055
MDT,0.004494962628804422
MELI,0.010377069127236528
MET,-0.0032458435044930775
META,-0.0009781497298857436
MFC,-0.020960772873124475
MGA,0.014671045102644543
MGM,-0.010635439048290472
MKL,-0.011715413202413793
MMC,-0.005548179523755865
MMM,0.018436098875415478
MO,-0.015524033175545345
MOH,-0.0033679813912706833
MOS,0.004599057876161822
MPC,-0.001811255615539161
MPLX,-0.01246352176355349
MRK,-0.0089055022701858
MRNA,0.021780135471799505
MS,0.018884501662170494
MSFT,0.015476330792184523
MT,0.010237063492158699
MTB,0.018879600545153176
MU,0.017591819148910136
NEE,-0.015370599034552611
NEM,0.005053153016992884
NFLX,-0.013433817742507015
NKE,0.008664564981055242
NOC,0.006123617609511062
NOW,-0.0017227658649030296
NSC,0.022275704463811916
NTR,-0.015222583714510575
NTRS,-0.003688307798014413
NUE,0.014863995446688004
NVDA,0.0010560509307959384
NXPI,-0.012434964818720372
O,-0.00029015102424822056
OKE,0.009629929030821976
ORCL,-0.004833824321293929
ORLY,0.009705852755991081
OXY,0.0036633853840822668
PAA,-0.012710257464734502
PARA,0.01821147611403926
PCAR,0.002486743029439607
PCG,-0.007619758553492158
PDD,-0.00019510769937602262
PEG,-0.0173658966982473
PEP,-0.0025555745751292113
PFE,0.02214208577312661
PFG,-0.008805055729858876
PG,-0.014344492019188233
PGR,-0.005643163697728336
PH,-0.015258709704403751
PHG,-0.003914156516583014
PLD,0.00842823680896077
PM,0.019447159933481485
PNC,-0.012299956314466795
PPG,0.01843283803037943
PPL,0.001830630745704341
PRU,-0.0078462614342343
PSX,-0.02031347640987834
PYPL,0.01130662726388645
QCOM,0.02211384780862058
REGN,0.006186979400729564
RF,-0.004435789364929106
RGA,-0.01599080668824652
RJF,0.00041528977676333323
ROP,0.01182445458176278
ROST,0.02059906243409227
RSG,-0.0198948814738111
RTX,0.004890071613435393
RY,0.0009472090009835561
SBUX,-0.0014320799699558066
SCCO,0.010190690859373373
SCHW,0.007848634257041565
SHW,0.019322598007324075
SLB,0.0057096553718582405
SLF,0.012587623693765558
SNX,0.01793739900286173
SO,0.017680232349867493
SPG,-0.004168584338913043
SPGI,-0.007256125514621695
SPRV,-0.004134868819938153
SRE,-0.02041799427259979
STLA,0.020749109301011797
STM,0.012527161062671375
STT,-0.00667869022461989
STZ,0.016615301063353714
SU,-0.0041450148898903435
SVXY,-0.0030776422429511607
SYF,0.013436145481263434
SYK,0.004949211369084186
SYY,-0.016843557060615095
T,-0.006098953217214001
TD,-0.015562248538697995
TECK,-0.016229789929444814
TFC,0.02098612856873731
TGT,-0.006325695512481277
TJX,-0.0072011099483522125
TMO,-0.01230424726049475
TMUS,0.012774641301375289
TRGP,-0.017287068931641128
TRP,0.018905275267580696
TRV,-0.017569713463430354
TSLA,-0.006028218558478935
TSN,-0.0013953853561830389
TT,0.016900990187879706
TU,0.007656502354727961
TXN,0.013849374209172127
UAL,0.016908875808602397
UBER,0.005698967752558836
UNH,0.019132499789273588
UNP,0.019221064823924904
UPS,0.009679049473348677
URI,-0.01558845346002376
USB,0.006447249381476796
UVXY,-0.007526853804267832
V,0.021868931269455667
VIXM,0.00660576186151569
VIXY,0.018863081944168962
VLO,0.01826504336499021
VRTX,0.00028744657161284767
VTRS,0.0029523064476328336
VXX,-0.00982681599098478
VXZ,0.014776641563904415
VZ,0.010617728641297132
WBA,-0.016124717745049828
WBD,0.018431497222106866
WEC,-0.006795495324225633
WELL,-0.020256755631015307
WFC,0.0021922975457289305
WM,0.0010352217761313899
WMB,-0.004274608442867343
WMT,0.009092288883069247
WRB,-0.01198567649106149
WTW,0.006252586808401701
XEL,0.0005960804677166662
XOM,-0.016601804643886966
XYZ,0.018322698734470393
ZTS,0.02064407697169752
